Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
transfer,50,0,102.9,4.45,3.98,4.22,11.2,6n-10s-ibft-v25.12.0_20260124_040424,transfer,100,transfer_tps100
transfer,50,0,109.6,10.19,0.30,6.37,4.8,6n-10s-ibft-v25.12.0_20260124_040424,transfer,110,transfer_tps110
transfer,50,0,123.5,10.08,9.69,9.88,5.0,6n-10s-ibft-v25.12.0_20260124_040424,transfer,120,transfer_tps120
transfer,50,0,134.8,10.38,0.29,9.05,4.8,6n-10s-ibft-v25.12.0_20260124_040424,transfer,130,transfer_tps130
