Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [KB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu2,0.0025,0.0025,0.584,0.583,0.00,0.00,0.00,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,100,transfer_tps100
/node-besu1,0.007916666666666667,0.005416666666666667,1.11,1.11,0.00,0.00,68.0,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,100,transfer_tps100
/node-besu6,0.0075,0.005416666666666667,0.694,0.694,0.00,0.00,56.0,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,100,transfer_tps100
/node-besu4,0.0075,0.005416666666666667,0.687,0.687,0.00,0.00,16.0,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,100,transfer_tps100
/node-besu3,0.0075,0.005,0.593,0.592,0.00,0.00,0.00,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,100,transfer_tps100
/node-besu5,0.0075,0.005,0.636,0.635,0.00,0.00,0.00,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,100,transfer_tps100
/node-besu2,0.05458333333333334,0.020416666666666666,0.584,0.584,0.00,0.00,16.0,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,110,transfer_tps110
/node-besu1,0.00375,0.002916666666666667,1.11,1.11,0.00,0.00,168,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,110,transfer_tps110
/node-besu6,0.0025,0.0025,0.694,0.694,0.00,0.00,164,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,110,transfer_tps110
/node-besu4,0.004583333333333333,0.0033333333333333335,0.688,0.687,0.00,0.00,136,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,110,transfer_tps110
/node-besu3,0.010833333333333334,0.005416666666666667,0.593,0.593,0.00,0.00,0.00,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,110,transfer_tps110
/node-besu5,0.002916666666666667,0.0025,0.636,0.636,0.00,0.00,136,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,110,transfer_tps110
/node-besu2,0.10625,0.037083333333333336,0.585,0.584,0.00,0.00,16.0,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,120,transfer_tps120
/node-besu1,0.002916666666666667,0.0025,1.11,1.11,0.00,0.00,212,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,120,transfer_tps120
/node-besu6,0.0025,0.0025,0.695,0.695,0.00,0.00,228,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,120,transfer_tps120
/node-besu4,0.002916666666666667,0.0025,0.688,0.688,0.00,0.00,208,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,120,transfer_tps120
/node-besu3,0.002916666666666667,0.0025,0.593,0.593,0.00,0.00,0.00,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,120,transfer_tps120
/node-besu5,0.010833333333333334,0.005833333333333334,0.637,0.636,0.00,0.00,212,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,120,transfer_tps120
/node-besu2,0.10083333333333333,0.035416666666666666,0.585,0.584,0.00,0.00,0.00,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,130,transfer_tps130
/node-besu1,0.007916666666666667,0.004583333333333333,1.11,1.11,0.00,0.00,248,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,130,transfer_tps130
/node-besu6,0.0075,0.004166666666666667,0.695,0.695,0.00,0.00,236,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,130,transfer_tps130
/node-besu4,0.017499999999999998,0.0075,0.689,0.688,0.00,0.00,76.0,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,130,transfer_tps130
/node-besu3,0.006666666666666667,0.00375,0.593,0.593,0.00,0.00,112,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,130,transfer_tps130
/node-besu5,0.007083333333333334,0.004166666666666667,0.637,0.637,0.00,0.00,260,0.00,6n-10s-ibft-v25.12.0_20260124_040424,transfer,130,transfer_tps130
