Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
open,1000,0,160.3,17.45,1.63,13.00,47.3,4n-15s-qbft-v25.10.0_20260124_124946,open,160,open_tps160
open,1000,0,180.3,15.06,5.27,6.50,48.9,4n-15s-qbft-v25.10.0_20260124_124946,open,180,open_tps180
open,1000,0,200.4,15.32,10.33,11.21,64.5,4n-15s-qbft-v25.10.0_20260124_124946,open,200,open_tps200
open,1000,0,220.5,6.64,5.50,6.01,99.7,4n-15s-qbft-v25.10.0_20260124_124946,open,220,open_tps220
