Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [KB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu6,0.002916666666666667,0.002916666666666667,0.668,0.668,0.00,0.00,32.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,500,query_tps500
/node-besu4,0.004583333333333333,0.00375,0.590,0.590,0.00,0.00,32.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,500,query_tps500
/node-besu5,0.0033333333333333335,0.002916666666666667,0.657,0.657,0.00,0.00,48.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,500,query_tps500
/node-besu8,0.017083333333333332,0.01,0.587,0.587,0.00,0.00,188,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,500,query_tps500
/node-besu3,0.0033333333333333335,0.002916666666666667,0.631,0.631,0.00,0.00,16.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,500,query_tps500
/node-besu2,0.00375,0.0033333333333333335,0.711,0.711,0.00,0.00,32.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,500,query_tps500
/node-besu1,0.007083333333333334,0.005,1.17,1.17,0.00,0.00,620,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,500,query_tps500
/node-besu7,0.00375,0.0033333333333333335,0.656,0.656,0.00,0.00,32.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,500,query_tps500
/node-besu6,0.002916666666666667,0.002916666666666667,0.668,0.668,0.00,0.00,32.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,600,query_tps600
/node-besu4,0.00375,0.0033333333333333335,0.591,0.591,0.00,0.00,96.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,600,query_tps600
/node-besu5,0.0025,0.0025,0.657,0.657,0.00,0.00,88.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,600,query_tps600
/node-besu8,0.0025,0.0025,0.587,0.587,0.00,0.00,16.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,600,query_tps600
/node-besu3,0.002916666666666667,0.002916666666666667,0.631,0.631,0.00,0.00,0.00,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,600,query_tps600
/node-besu2,0.01625,0.009166666666666667,0.711,0.711,0.00,0.00,96.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,600,query_tps600
/node-besu1,0.002916666666666667,0.002916666666666667,1.18,1.17,0.00,0.00,220,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,600,query_tps600
/node-besu7,0.00375,0.0033333333333333335,0.656,0.656,0.00,0.00,120,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,600,query_tps600
/node-besu6,0.002916666666666667,0.002916666666666667,0.668,0.668,0.00,0.00,76.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,700,query_tps700
/node-besu4,0.018333333333333333,0.010416666666666666,0.591,0.590,0.00,0.00,80.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,700,query_tps700
/node-besu5,0.016666666666666666,0.009583333333333334,0.656,0.656,0.00,0.00,84.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,700,query_tps700
/node-besu8,0.008333333333333333,0.005833333333333334,0.586,0.586,0.00,0.00,0.00,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,700,query_tps700
/node-besu3,0.008749999999999999,0.0062499999999999995,0.633,0.632,0.00,0.00,16.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,700,query_tps700
/node-besu2,0.007916666666666667,0.005416666666666667,0.712,0.712,0.00,0.00,72.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,700,query_tps700
/node-besu1,0.009583333333333334,0.007083333333333334,1.18,1.18,0.00,0.00,184,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,700,query_tps700
/node-besu7,0.008333333333333333,0.005833333333333334,0.655,0.655,0.00,0.00,80.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,700,query_tps700
/node-besu6,0.009583333333333334,0.0062499999999999995,0.668,0.668,0.00,0.00,76.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,800,query_tps800
/node-besu4,0.0025,0.0025,0.590,0.590,0.00,0.00,76.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,800,query_tps800
/node-besu5,0.002916666666666667,0.002916666666666667,0.656,0.656,0.00,0.00,80.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,800,query_tps800
/node-besu8,0.0025,0.0025,0.586,0.586,0.00,0.00,72.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,800,query_tps800
/node-besu3,0.0025,0.0025,0.642,0.642,0.00,0.00,100,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,800,query_tps800
/node-besu2,0.0025,0.0025,0.712,0.712,0.00,0.00,44.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,800,query_tps800
/node-besu1,0.002916666666666667,0.002916666666666667,1.18,1.18,0.00,0.00,132,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,800,query_tps800
/node-besu7,0.002916666666666667,0.002916666666666667,0.655,0.655,0.00,0.00,76.0,0.00,8n-10s-ibft-v25.12.0_20260124_041322,query,800,query_tps800
