Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [KB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu1,0.008749999999999999,0.008333333333333333,1.24,1.24,0.00,0.00,24.0,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,100,transfer_tps100
/node-besu3,0.022083333333333333,0.012499999999999999,0.725,0.724,0.00,0.00,96.0,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,100,transfer_tps100
/node-besu5,0.03833333333333334,0.020416666666666666,0.595,0.594,0.00,0.00,216,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,100,transfer_tps100
/node-besu7,0.022083333333333333,0.012499999999999999,0.591,0.590,0.00,0.00,196,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,100,transfer_tps100
/node-besu8,0.024583333333333332,0.01375,0.644,0.643,0.00,0.00,16.0,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,100,transfer_tps100
/node-besu6,0.024583333333333332,0.01375,0.595,0.594,0.00,0.00,92.0,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,100,transfer_tps100
/node-besu4,0.028749999999999998,0.025416666666666667,0.841,0.840,0.00,0.00,212,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,100,transfer_tps100
/node-besu2,0.02,0.011250000000000001,0.635,0.634,0.00,0.00,196,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,100,transfer_tps100
/node-besu1,0.065,0.03666666666666667,1.24,1.24,0.00,0.00,16.0,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,110,transfer_tps110
/node-besu3,0.0025,0.0025,0.725,0.725,0.00,0.00,16.0,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,110,transfer_tps110
/node-besu5,0.002916666666666667,0.002916666666666667,0.595,0.595,0.00,0.00,56.0,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,110,transfer_tps110
/node-besu7,0.0025,0.0025,0.592,0.592,0.00,0.00,56.0,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,110,transfer_tps110
/node-besu8,0.002916666666666667,0.002916666666666667,0.644,0.644,0.00,0.00,92.0,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,110,transfer_tps110
/node-besu6,0.002916666666666667,0.0025,0.595,0.595,0.00,0.00,0.00,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,110,transfer_tps110
/node-besu4,0.0025,0.0025,0.841,0.841,0.00,0.00,60.0,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,110,transfer_tps110
/node-besu2,0.0025,0.0025,0.635,0.635,0.00,0.00,0.00,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,110,transfer_tps110
/node-besu1,0.028333333333333335,0.017916666666666668,1.24,1.24,0.00,0.00,0.00,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,120,transfer_tps120
/node-besu3,0.0025,0.0025,0.725,0.725,0.00,0.00,144,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,120,transfer_tps120
/node-besu5,0.0025,0.0025,0.595,0.595,0.00,0.00,124,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,120,transfer_tps120
/node-besu7,0.002916666666666667,0.002916666666666667,0.592,0.592,0.00,0.00,120,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,120,transfer_tps120
/node-besu8,0.002916666666666667,0.0025,0.644,0.644,0.00,0.00,0.00,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,120,transfer_tps120
/node-besu6,0.0025,0.0025,0.596,0.595,0.00,0.00,288,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,120,transfer_tps120
/node-besu4,0.002916666666666667,0.002916666666666667,0.841,0.841,0.00,0.00,120,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,120,transfer_tps120
/node-besu2,0.002916666666666667,0.0025,0.635,0.635,0.00,0.00,220,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,120,transfer_tps120
/node-besu1,0.005416666666666667,0.005,1.24,1.24,0.00,0.00,16.0,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,130,transfer_tps130
/node-besu3,0.012916666666666667,0.007916666666666667,0.725,0.725,0.00,0.00,60.0,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,130,transfer_tps130
/node-besu5,0.015833333333333335,0.009166666666666667,0.596,0.596,0.00,0.00,56.0,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,130,transfer_tps130
/node-besu7,0.014166666666666668,0.008333333333333333,0.593,0.593,0.00,0.00,0.00,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,130,transfer_tps130
/node-besu8,0.03125,0.016666666666666666,0.644,0.644,0.00,0.00,0.00,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,130,transfer_tps130
/node-besu6,0.012916666666666667,0.007916666666666667,0.596,0.596,0.00,0.00,224,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,130,transfer_tps130
/node-besu4,0.012916666666666667,0.007916666666666667,0.842,0.842,0.00,0.00,0.00,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,130,transfer_tps130
/node-besu2,0.02625,0.014583333333333332,0.635,0.635,0.00,0.00,0.00,0.00,8n-5s-ibft-v25.12.0_20260124_032052,transfer,130,transfer_tps130
