Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [KB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu7,0.017499999999999998,0.015,0.638,0.638,0.00,0.00,120,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,500,query_tps500
/node-besu8,0.002916666666666667,0.002916666666666667,0.641,0.641,0.00,0.00,68.0,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,500,query_tps500
/node-besu2,0.014583333333333332,0.008749999999999999,0.648,0.648,0.00,0.00,0.00,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,500,query_tps500
/node-besu1,0.005833333333333334,0.005,1.11,1.10,0.00,0.00,0.00,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,500,query_tps500
/node-besu3,0.0062499999999999995,0.005833333333333334,0.685,0.685,0.00,0.00,64.0,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,500,query_tps500
/node-besu6,0.002916666666666667,0.0025,0.671,0.671,0.00,0.00,68.0,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,500,query_tps500
/node-besu4,0.0025,0.0025,0.682,0.681,0.00,0.00,0.00,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,500,query_tps500
/node-besu5,0.002916666666666667,0.002916666666666667,0.660,0.660,0.00,0.00,16.0,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,500,query_tps500
/node-besu7,0.014166666666666668,0.008333333333333333,0.638,0.637,0.00,0.00,56.0,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,600,query_tps600
/node-besu8,0.015416666666666667,0.013333333333333334,0.641,0.641,0.00,0.00,64.0,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,600,query_tps600
/node-besu2,0.014166666666666668,0.012083333333333333,0.648,0.648,0.00,0.00,0.00,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,600,query_tps600
/node-besu1,0.024999999999999998,0.017916666666666668,1.11,1.11,0.00,0.00,0.00,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,600,query_tps600
/node-besu3,0.015416666666666667,0.012916666666666667,0.685,0.685,0.00,0.00,48.0,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,600,query_tps600
/node-besu6,0.020416666666666666,0.015,0.671,0.671,0.00,0.00,48.0,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,600,query_tps600
/node-besu4,0.014166666666666668,0.012083333333333333,0.682,0.682,0.00,0.00,0.00,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,600,query_tps600
/node-besu5,0.013333333333333334,0.011666666666666667,0.660,0.660,0.00,0.00,0.00,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,600,query_tps600
/node-besu7,0.02125,0.014166666666666668,0.637,0.637,0.00,0.00,44.0,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,700,query_tps700
/node-besu8,0.0033333333333333335,0.002916666666666667,0.641,0.640,0.00,0.00,0.00,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,700,query_tps700
/node-besu2,0.002916666666666667,0.0025,0.647,0.647,0.00,0.00,100,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,700,query_tps700
/node-besu1,0.004166666666666667,0.0033333333333333335,1.11,1.11,0.00,0.00,128,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,700,query_tps700
/node-besu3,0.0033333333333333335,0.0033333333333333335,0.685,0.684,0.00,0.00,56.0,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,700,query_tps700
/node-besu6,0.0025,0.0025,0.670,0.670,0.00,0.00,48.0,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,700,query_tps700
/node-besu4,0.0075,0.005,0.682,0.682,0.00,0.00,0.00,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,700,query_tps700
/node-besu5,0.0025,0.0025,0.660,0.660,0.00,0.00,0.00,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,700,query_tps700
/node-besu7,0.015416666666666667,0.008749999999999999,0.638,0.638,0.00,0.00,68.0,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,800,query_tps800
/node-besu8,0.015833333333333335,0.011666666666666667,0.641,0.641,0.00,0.00,0.00,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,800,query_tps800
/node-besu2,0.02666666666666667,0.017083333333333332,0.648,0.648,0.00,0.00,16.0,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,800,query_tps800
/node-besu1,0.024583333333333332,0.01875,1.11,1.11,0.00,0.00,188,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,800,query_tps800
/node-besu3,0.02125,0.012083333333333333,0.685,0.685,0.00,0.00,60.0,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,800,query_tps800
/node-besu6,0.02625,0.016666666666666666,0.671,0.671,0.00,0.00,60.0,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,800,query_tps800
/node-besu4,0.02125,0.014166666666666668,0.682,0.682,0.00,0.00,24.0,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,800,query_tps800
/node-besu5,0.0275,0.01916666666666667,0.660,0.660,0.00,0.00,100,0.00,8n-5s-qbft-v25.12.0_20260124_025703,query,800,query_tps800
