Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
open,1000,0,160.3,11.20,4.58,8.92,67.8,8n-5s-qbft-v25.12.0_20260124_025703,open,160,open_tps160
open,1000,0,180.3,6.37,2.52,4.60,100.6,8n-5s-qbft-v25.12.0_20260124_025703,open,180,open_tps180
open,1000,0,200.4,6.06,2.91,4.46,104.6,8n-5s-qbft-v25.12.0_20260124_025703,open,200,open_tps200
open,1000,0,219.4,5.94,4.47,5.25,104.8,8n-5s-qbft-v25.12.0_20260124_025703,open,220,open_tps220
