Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [KB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu4,0.005416666666666667,0.00375,0.518,0.518,0.00,0.00,0.00,0.00,4n-10s-qbft-v24.7.0_20260124_043110,query,500,query_tps500
/node-besu1,0.005416666666666667,0.004166666666666667,1.45,1.37,0.00,0.00,160,0.00,4n-10s-qbft-v24.7.0_20260124_043110,query,500,query_tps500
/node-besu2,0.01625,0.009166666666666667,0.541,0.541,0.00,0.00,52.0,0.00,4n-10s-qbft-v24.7.0_20260124_043110,query,500,query_tps500
/node-besu3,0.011250000000000001,0.006666666666666667,0.510,0.510,0.00,0.00,76.0,0.00,4n-10s-qbft-v24.7.0_20260124_043110,query,500,query_tps500
/node-besu4,0.012083333333333333,0.007083333333333334,0.518,0.518,0.00,0.00,124,0.00,4n-10s-qbft-v24.7.0_20260124_043110,query,600,query_tps600
/node-besu1,0.012499999999999999,0.0075,1.46,1.46,0.00,0.00,64.0,0.00,4n-10s-qbft-v24.7.0_20260124_043110,query,600,query_tps600
/node-besu2,0.009166666666666667,0.005833333333333334,0.541,0.541,0.00,0.00,92.0,0.00,4n-10s-qbft-v24.7.0_20260124_043110,query,600,query_tps600
/node-besu3,0.012916666666666667,0.0075,0.545,0.536,0.00,0.00,92.0,0.00,4n-10s-qbft-v24.7.0_20260124_043110,query,600,query_tps600
/node-besu4,0.0025,0.0020833333333333333,0.518,0.518,0.00,0.00,28.0,0.00,4n-10s-qbft-v24.7.0_20260124_043110,query,700,query_tps700
/node-besu1,0.007083333333333334,0.004583333333333333,1.46,1.46,0.00,0.00,164,0.00,4n-10s-qbft-v24.7.0_20260124_043110,query,700,query_tps700
/node-besu2,0.009166666666666667,0.005833333333333334,0.541,0.541,0.00,0.00,84.0,0.00,4n-10s-qbft-v24.7.0_20260124_043110,query,700,query_tps700
/node-besu3,0.015416666666666667,0.011250000000000001,0.545,0.545,0.00,0.00,68.0,0.00,4n-10s-qbft-v24.7.0_20260124_043110,query,700,query_tps700
/node-besu4,0.005416666666666667,0.00375,0.518,0.518,0.00,0.00,0.00,0.00,4n-10s-qbft-v24.7.0_20260124_043110,query,800,query_tps800
/node-besu1,0.0025,0.0020833333333333333,1.46,1.46,0.00,0.00,124,0.00,4n-10s-qbft-v24.7.0_20260124_043110,query,800,query_tps800
/node-besu2,0.0020833333333333333,0.0020833333333333333,0.541,0.541,0.00,0.00,44.0,0.00,4n-10s-qbft-v24.7.0_20260124_043110,query,800,query_tps800
/node-besu3,0.015833333333333335,0.009166666666666667,0.546,0.545,0.00,0.00,44.0,0.00,4n-10s-qbft-v24.7.0_20260124_043110,query,800,query_tps800
