Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
open,1000,0,160.3,13.16,9.46,11.40,63.7,4n-10s-ibft-v24.7.0_20260124_042244,open,160,open_tps160
open,1000,0,180.4,10.60,2.20,6.01,69.6,4n-10s-ibft-v24.7.0_20260124_042244,open,180,open_tps180
open,1000,0,200.1,13.40,8.40,9.88,73.9,4n-10s-ibft-v24.7.0_20260124_042244,open,200,open_tps200
open,1000,0,220.5,8.21,6.10,7.12,94.0,4n-10s-ibft-v24.7.0_20260124_042244,open,220,open_tps220
